model,text,text_hash,predicted_label,predicted_score,all_labels,all_scores,status
facebook_bart,ABDOMINAL MRI,caaebce7fede8ff459c1f816bf78e13f,high severity,0.38756993412971497,"['high severity', 'medium severity', 'critical', 'moderate severity', 'low severity']","[0.38756993412971497, 0.17809568345546722, 0.17054679989814758, 0.13335390388965607, 0.13043370842933655]",success
facebook_bart,FOREIGN BODY EXTRACTION RIGHT HAND,241d831400f8b7e9cb0f76aae44e53a7,critical,0.3676436245441437,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3676436245441437, 0.2342308908700943, 0.2108743041753769, 0.12349198758602142, 0.0637592151761055]",success
facebook_bart,LEFT BREAST MASTECTOMY,9616a1457df790db10c173917499d832,critical,0.3617091178894043,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3617091178894043, 0.3030097484588623, 0.1510067880153656, 0.11743911355733871, 0.06683525443077087]",success
facebook_bart,NMR,164c7072cdef84e7a9eb27686b2cfe11,moderate severity,0.40698134899139404,"['moderate severity', 'critical', 'medium severity', 'low severity', 'high severity']","[0.40698134899139404, 0.22004252672195435, 0.14825449883937836, 0.11913516372442245, 0.1055864542722702]",success
facebook_bart,"FISTULECTOMY, ANAL EFINTEROTOMY.",3aaf7c9c1d89baf1228c8882bcfabff9,medium severity,0.2771334648132324,"['medium severity', 'critical', 'moderate severity', 'high severity', 'low severity']","[0.2771334648132324, 0.26257988810539246, 0.17703284323215485, 0.16495700180530548, 0.11829683929681778]",success
facebook_bart,OVARIAN OR RESECTION,9fcfef226eb015d9718080320920c5d8,critical,0.3326197862625122,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.3326197862625122, 0.21858073770999908, 0.18243259191513062, 0.177194744348526, 0.0891721174120903]",success
facebook_bart,INGUINAL HRNIORRAPHY BY LAPAROSCOPY,0cbf582459943d0bf487eb44c877df3f,high severity,0.7648066282272339,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.7648066282272339, 0.12224457412958145, 0.061248812824487686, 0.026775533333420753, 0.024924401193857193]",success
facebook_bart,MICROLARYNGOSCOPY AND BIOPSY,1a3e692ebc1d3ade00389e942518f7d7,critical,0.39811840653419495,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.39811840653419495, 0.23050934076309204, 0.15578700602054596, 0.14464232325553894, 0.0709429383277893]",success
facebook_bart,PELVIS MRI,1f8a91803e6a186eec4d9b9073ccfe7f,critical,0.3629664182662964,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.3629664182662964, 0.1942053884267807, 0.181298166513443, 0.17830662429332733, 0.08322344720363617]",success
facebook_bart,TUMOR RESECTION,c7ee455c9235618d2d08e8b3de6006b0,critical,0.38352319598197937,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.38352319598197937, 0.36727553606033325, 0.10825565457344055, 0.07714328914880753, 0.06380236148834229]",success
facebook_bart,SURGICAL EXTRACTIONNB MAT OF OTS IN TIBIA,65f21d49b4f970974d4304b5b198914d,high severity,0.5050607919692993,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5050607919692993, 0.25226497650146484, 0.1425577849149704, 0.05282755196094513, 0.04728883132338524]",success
facebook_bart,CESAREAN SECTION.,b5df4810e9d1c5baca24dcae6afd9ae4,high severity,0.4699970781803131,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4699970781803131, 0.20357033610343933, 0.1367335021495819, 0.11960625648498535, 0.07009284943342209]",success
facebook_bart,OPEN REDUCTION LEFT RADIUS,1a066bf17cc162875e4903f9811af25d,moderate severity,0.3935020864009857,"['moderate severity', 'low severity', 'medium severity', 'critical', 'high severity']","[0.3935020864009857, 0.22584857046604156, 0.19498902559280396, 0.1174498200416565, 0.06821054220199585]",success
facebook_bart,MILLING BONE GRAFTS RIGHT TIBIA,4a79eb149da5d3cc7ee1e8f72fa1a798,medium severity,0.30489858984947205,"['medium severity', 'critical', 'high severity', 'moderate severity', 'low severity']","[0.30489858984947205, 0.26769307255744934, 0.21930135786533356, 0.12339380383491516, 0.0847131609916687]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478332459926605,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478332459926605, 0.1940561681985855, 0.18634383380413055, 0.16641254723072052, 0.10535421967506409]",success
facebook_bart,ERCP,d3535bcf72a201e38b5b3b8c6a92494d,critical,0.30609986186027527,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.30609986186027527, 0.2704693377017975, 0.15984565019607544, 0.14361783862113953, 0.11996734142303467]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136411190033,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136411190033, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,RIGHT KNEE ARTHRSCOPY,29949432dec7c4d78dac24a74a33ec27,critical,0.36019545793533325,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.36019545793533325, 0.2360842525959015, 0.20046763122081757, 0.11411913484334946, 0.08913355320692062]",success
facebook_bart,INTRAFAMILY KIDNEY TRANSPLANTATION,05e6d15dc7b785c3236667c4382e2aca,critical,0.5198901295661926,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.5198901295661926, 0.16380880773067474, 0.14661869406700134, 0.09720755368471146, 0.07247475534677505]",success
facebook_bart,NEPHRECTOMY,39373cae73c23938a2b67e1bb20c6ec2,critical,0.28946223855018616,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.28946223855018616, 0.20485779643058777, 0.1897389143705368, 0.1713714301586151, 0.14456957578659058]",success
facebook_bart,FISTULECTOMY,a5e656822edffc3f307e408ff0e932fb,high severity,0.3499847948551178,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.3499847948551178, 0.261416494846344, 0.17150504887104034, 0.12668104469776154, 0.09041256457567215]",success
facebook_bart,EVDA,3fef23273f38e2a7a219be0b672ba083,critical,0.3478332459926605,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.3478332459926605, 0.1940561681985855, 0.18634383380413055, 0.16641254723072052, 0.10535421967506409]",success
facebook_bart,HERNIORRHAPHY,92f1ee9b6704cc17f32a6da5d6b193e7,high severity,0.8041238188743591,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.8041238188743591, 0.11055313050746918, 0.03453665226697922, 0.02905512973666191, 0.021731240674853325]",success
facebook_bart,COLOSTOMY CLOSURE,050557225c013099f1508afe25bb064d,critical,0.4588935077190399,"['critical', 'high severity', 'low severity', 'medium severity', 'moderate severity']","[0.4588935077190399, 0.22894451022148132, 0.11180063337087631, 0.10223701596260071, 0.09812428057193756]",success
facebook_bart,"IQ: TEMPORARY TOOTH RESIN 2, 3 OR 4 SURFACES, ...",6ce1fe1c9532071c03eff96ea6108e28,medium severity,0.24295543134212494,"['medium severity', 'moderate severity', 'high severity', 'low severity', 'critical']","[0.24295543134212494, 0.23615232110023499, 0.19736304879188538, 0.1699538677930832, 0.15357531607151031]",success
facebook_bart,LEFT PAROTIDECTOMY,aca783426d79114e9b6fd5cc6443ce34,high severity,0.2643003761768341,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.2643003761768341, 0.25664761662483215, 0.20145060122013092, 0.14407764375209808, 0.13352376222610474]",success
facebook_bart,RIGHT BREAST ATORVASTECTOMY PLUS FLAP,aa3f90e8da8cb553f577011ccd0ef8c7,high severity,0.5117043256759644,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.5117043256759644, 0.22482992708683014, 0.13462498784065247, 0.08168070018291473, 0.04716000705957413]",success
facebook_bart,"IQ: RELEASE OF PERIURETERAL AND PERICALICIAL ADHESIONS [URETEROLYSIS] OR [PIELOURETEROLYSIS], ...",d85f6267533b607f4967eb655d0bd70b,critical,0.465040922164917,"['critical', 'medium severity', 'high severity', 'moderate severity', 'low severity']","[0.465040922164917, 0.1689213663339615, 0.1586100161075592, 0.11280413717031479, 0.09462356567382812]",success
facebook_bart,MEDIUM COMPLEXITY ORTHOPEDIC SURGERY,97091beaa16a84a7701761838f51ca2c,moderate severity,0.37502625584602356,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.37502625584602356, 0.31901025772094727, 0.28628572821617126, 0.016399629414081573, 0.003278166288509965]",success
facebook_bart,S ABLATION OF RETINAL LESION BY LASER BOTH EYES,a43a04a2a04519323b2704b92309c5f3,high severity,0.47718197107315063,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.47718197107315063, 0.25880423188209534, 0.11369790136814117, 0.07666495442390442, 0.07365096360445023]",success
facebook_bart,BONE MARROW DONATION,0f73696d4777eef7c175466537bec119,critical,0.30185407400131226,"['critical', 'moderate severity', 'medium severity', 'high severity', 'low severity']","[0.30185407400131226, 0.2957720160484314, 0.20567074418067932, 0.11070351302623749, 0.08599960803985596]",success
facebook_bart,EXAMINATION UNDER ANESTHESIA,2ca851c0a7823fea07994cede0ae9f8a,critical,0.3426320552825928,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.3426320552825928, 0.2087893784046173, 0.15382927656173706, 0.1523151397705078, 0.14243417978286743]",success
facebook_bart,"IQ: SOFT TISSUE BIOPSY: MUSCLES, TENDON, FASCIA AND BURSA (INCLUDING HAND) OPEN APPROACH",d64dfde28341dc24bccfc96c6f8a88e4,critical,0.36469683051109314,"['critical', 'low severity', 'moderate severity', 'medium severity', 'high severity']","[0.36469683051109314, 0.25056225061416626, 0.16156697273254395, 0.151192769408226, 0.07198122888803482]",success
facebook_bart,QUADRANTECTOMY,59615a619e52a48ce447c7d0415c6173,high severity,0.2478094846010208,"['high severity', 'moderate severity', 'medium severity', 'critical', 'low severity']","[0.2478094846010208, 0.2265716940164566, 0.21181724965572357, 0.2047492116689682, 0.109052374958992]",success
facebook_bart,LIPOSCULPTURE,53cccd9c24c28b8d9f7b2ec03721a39e,low severity,0.4085659384727478,"['low severity', 'high severity', 'critical', 'medium severity', 'moderate severity']","[0.4085659384727478, 0.2258436381816864, 0.17940202355384827, 0.12332731485366821, 0.06286107003688812]",success
facebook_bart,SURGICAL CORRECTION.,e486e8d3d27e938ad9b2050b3b705f93,critical,0.38563600182533264,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.38563600182533264, 0.3429064452648163, 0.13394077122211456, 0.08348015695810318, 0.05403660237789154]",success
facebook_bart,MIGDALECTOMY,c216e3841019b36b8fef9880a197a09b,moderate severity,0.48430201411247253,"['moderate severity', 'medium severity', 'high severity', 'critical', 'low severity']","[0.48430201411247253, 0.3783416748046875, 0.06914663314819336, 0.053086377680301666, 0.015123332850635052]",success
facebook_bart,BILATERAL BLEPHAROPLASTY,8c5093a1aecdeac1768de7460b92b52d,high severity,0.28366899490356445,"['high severity', 'low severity', 'medium severity', 'critical', 'moderate severity']","[0.28366899490356445, 0.26679426431655884, 0.25882577896118164, 0.1015944704413414, 0.08911648392677307]",success
facebook_bart,PREVIOUS ROAD REDUCTION,60de6c35bc578f3506b8c60750ec3515,critical,0.5060132741928101,"['critical', 'medium severity', 'moderate severity', 'low severity', 'high severity']","[0.5060132741928101, 0.1564304679632187, 0.14786913990974426, 0.09759307652711868, 0.0920940563082695]",success
facebook_bart,ORTHOGNATIC SURGERY.,9192235ca392491ad00a6c865c2824d1,critical,0.39137256145477295,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.39137256145477295, 0.19008868932724, 0.16502617299556732, 0.15299855172634125, 0.1005140095949173]",success
facebook_bart,COLONOSOPY.,5edc2e0317fdeff825affb9ceed9ad45,critical,0.3313596546649933,"['critical', 'high severity', 'medium severity', 'low severity', 'moderate severity']","[0.3313596546649933, 0.30665791034698486, 0.16349752247333527, 0.10932271182537079, 0.08916217088699341]",success
facebook_bart,LEFT BREAST QUADRANTECTOMY,6d6776dba20d944f382a3aebad9871c0,critical,0.350942462682724,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.350942462682724, 0.2191619724035263, 0.19606639444828033, 0.15101295709609985, 0.0828162133693695]",success
facebook_bart,RESECTION,2966076e40ab9081e86787f326ebac59,critical,0.4150136411190033,"['critical', 'moderate severity', 'medium severity', 'low severity', 'high severity']","[0.4150136411190033, 0.19221919775009155, 0.1458093374967575, 0.12413293123245239, 0.12282487750053406]",success
facebook_bart,EDVA,9a8c8d8bc42eec97b98873e8744f04a4,critical,0.3479105532169342,"['critical', 'high severity', 'moderate severity', 'medium severity', 'low severity']","[0.3479105532169342, 0.1902993768453598, 0.18221473693847656, 0.1778198629617691, 0.10175543278455734]",success
facebook_bart,LAPAROSCOPY,d1832bea1d199a2acd4a1ebec902556e,low severity,0.24444249272346497,"['low severity', 'high severity', 'medium severity', 'critical', 'moderate severity']","[0.24444249272346497, 0.23486143350601196, 0.20060335099697113, 0.19998887181282043, 0.12010382860898972]",success
facebook_bart,LEFT KNEE ARTHROSCOPY,c77eca734425fcc2903a97bfddbeb38e,high severity,0.4140101671218872,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.4140101671218872, 0.2956235110759735, 0.15075908601284027, 0.07957424968481064, 0.06003301963210106]",success
facebook_bart,IQ: EXCISION AND ABLATION OF ENDOMETROSIS STATES III AND IV BY LAPAROSCOPY,50dfe7326cb7854094cd8889a12d3cf7,critical,0.381893515586853,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.381893515586853, 0.2910362780094147, 0.15876957774162292, 0.10597066581249237, 0.06233000382781029]",success
facebook_bart,RIGHT KNEE ARTHRSCOPY,29949432dec7c4d78dac24a74a33ec27,critical,0.3601948916912079,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.3601948916912079, 0.2360842078924179, 0.20046761631965637, 0.11411935091018677, 0.08913396298885345]",success
facebook_bart,IQ: TOTAL BILATERAL SALPINGECTOMY BY LAPAROSCOPY,39c882c7280c9ee2ce74e74325167c07,high severity,0.30145055055618286,"['high severity', 'critical', 'medium severity', 'moderate severity', 'low severity']","[0.30145055055618286, 0.27218565344810486, 0.19761954247951508, 0.12077448517084122, 0.10796982049942017]",success
facebook_bart,"IQ: LIGAMENTORRHAPHY OR REINSERTION OF LIGAMENTS VIA OPEN, OPEN FRACTURE REDUCTION IN PROXIMAL RADIUS SEGMENT",a012c34168f44eb8e8ae7045168dc738,critical,0.34278830885887146,"['critical', 'medium severity', 'moderate severity', 'high severity', 'low severity']","[0.34278830885887146, 0.21974129974842072, 0.1888110488653183, 0.14262767136096954, 0.10603173077106476]",success
facebook_bart,ORTHOPEDIC CX,29c1c9355eda8bca1ece4ad201dfbe8d,high severity,0.46260201930999756,"['high severity', 'critical', 'medium severity', 'low severity', 'moderate severity']","[0.46260201930999756, 0.26627978682518005, 0.10804521292448044, 0.08168552815914154, 0.08138739317655563]",success
facebook_bart,IQ: MEDIUM COMPLEXITY ORTHOPEDIC ONCOLOGICAL SURGERY,bbb73944e730fa1aff76c44e7e01c552,moderate severity,0.4080623984336853,"['moderate severity', 'medium severity', 'low severity', 'critical', 'high severity']","[0.4080623984336853, 0.32584646344184875, 0.23884235322475433, 0.02336743101477623, 0.003881343873217702]",success
facebook_bart,"IQ: FRONTAL SINUSOTOMY VIA TRANSNASAL ENDOSCOPIC, ...",834b5808dec5885bc592b4cbe61f7d83,critical,0.417548269033432,"['critical', 'high severity', 'medium severity', 'moderate severity', 'low severity']","[0.417548269033432, 0.347324937582016, 0.11023292690515518, 0.07208932936191559, 0.05280451476573944]",success
